,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,Animation,Mystery,Romance,Fantasy,Family,Talk-Show,Sci-Fi,\N,Western,Film-Noir,Documentary,Adventure,Biography,Adult,Short,War,Crime,News,Drama,Reality-TV,Horror,Musical,Music,History,Comedy,Game-Show,Sport,Thriller,Action
163295,tt0168740,movie,L'ennui,L'ennui,0,1998,\N,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163336,tt0168786,movie,Antwone Fisher,Antwone Fisher,0,2002,\N,120,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163344,tt0168794,movie,The Five Senses,The Five Senses,0,1999,\N,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
163355,tt0168808,movie,Freeriders,Freeriders,0,1998,\N,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
163431,tt0168899,movie,Don't Let Me Die on a Sunday,J'aimerais pas crever un dimanche,0,1998,\N,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163444,tt0168912,movie,Just One Time,Just One Time,0,1999,\N,111,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
163479,tt0168950,movie,Let It Come Down: The Life of Paul Bowles,Let It Come Down: The Life of Paul Bowles,0,1998,\N,75,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163514,tt0168987,movie,Better Than Chocolate,Better Than Chocolate,0,1999,\N,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
163611,tt0169102,movie,Lagaan: Once Upon a Time in India,Lagaan: Once Upon a Time in India,0,2001,\N,224,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
163648,tt0169145,movie,Cabaret Balkan,Bure baruta,0,1998,\N,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
163658,tt0169156,movie,The Quarry,The Quarry,0,1998,\N,112,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
163785,tt0169299,movie,Terror Firmer,Terror Firmer,0,1999,\N,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
163814,tt0169333,movie,Trans,Trans,0,1998,\N,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
163862,tt0169388,movie,Windhorse,Windhorse,0,1998,\N,97,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
164014,tt0169547,movie,American Beauty,American Beauty,0,1999,\N,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164078,tt0169612,movie,Biker Dreams,Biker Dreams,0,1998,\N,73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164089,tt0169624,movie,Blindness,Blindness,0,1998,\N,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
164103,tt0169638,movie,Bornholms stemme,Bornholms stemme,0,1999,\N,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
164456,tt0170016,movie,How the Grinch Stole Christmas,How the Grinch Stole Christmas,0,2000,\N,104,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
164879,tt0170452,movie,Prince of Central Park,Prince of Central Park,0,2000,\N,109,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
165107,tt0170691,movie,Tigerland,Tigerland,0,2000,\N,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
165121,tt0170705,movie,Train of Life,Train de vie,0,1998,\N,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
165538,tt0171135,movie,Brown's Requiem,Brown's Requiem,0,1998,\N,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
165707,tt0171311,movie,Family Tree,Family Tree,0,1999,\N,86,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
165750,tt0171356,movie,Gun Shy,Gun Shy,0,2000,\N,101,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
165753,tt0171359,movie,Hamlet,Hamlet,0,2000,\N,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
165757,tt0171363,movie,The Haunting,The Haunting,0,1999,\N,113,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
165824,tt0171433,movie,Keeping the Faith,Keeping the Faith,0,2000,\N,128,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
165963,tt0171580,movie,Nurse Betty,Nurse Betty,0,2000,\N,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
166067,tt0171685,movie,Ratcatcher,Ratcatcher,0,1999,\N,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166137,tt0171764,movie,Soft Toilet Seats,Soft Toilet Seats,0,1999,\N,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166177,tt0171804,movie,Boys Don't Cry,Boys Don't Cry,0,1999,\N,118,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
166235,tt0171865,movie,Wonderland,Wonderland,0,1999,\N,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166513,tt0172156,movie,Bad Boys II,Bad Boys II,0,2003,\N,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
166744,tt0172396,movie,The End of the Affair,The End of the Affair,0,1999,\N,102,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166837,tt0172493,movie,"Girl, Interrupted","Girl, Interrupted",0,1999,\N,127,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166839,tt0172495,movie,Gladiator,Gladiator,0,2000,\N,155,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
166951,tt0172610,movie,Iron Monkey 2,Jie tou sha shou,0,1996,\N,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
166967,tt0172627,movie,Body Shots,Body Shots,0,1999,\N,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
166972,tt0172632,movie,Joe Gould's Secret,Joe Gould's Secret,0,2000,\N,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
167022,tt0172684,movie,Kuch Kuch Hota Hai,Kuch Kuch Hota Hai,0,1998,\N,177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
167063,tt0172726,movie,Light It Up,Light It Up,0,1999,\N,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
167708,tt0173390,movie,Sugar Town,Sugar Town,0,1999,\N,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
168023,tt0173716,movie,Cecil B. DeMented,Cecil B. DeMented,0,2000,\N,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
168141,tt0173840,movie,Final Fantasy: The Spirits Within,Final Fantasy: The Spirits Within,0,2001,\N,106,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
168208,tt0173910,movie,Running Free,Running Free,0,1999,\N,81,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168485,tt0174204,movie,Simpatico,Simpatico,0,1999,\N,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
168548,tt0174268,movie,The Third Miracle,The Third Miracle,0,1999,\N,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168614,tt0174336,movie,Whipped,Whipped,0,2000,\N,82,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
168752,tt0174480,movie,Autumn in New York,Autumn in New York,0,2000,\N,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168906,tt0174640,movie,Misery Harbour,Misery Harbour,0,1999,\N,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168992,tt0174732,movie,Herman U.S.A.,Herman U.S.A.,0,2001,\N,89,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
169109,tt0174852,movie,The Last Days,The Last Days,0,1998,\N,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
169113,tt0174856,movie,The Hurricane,The Hurricane,0,1999,\N,146,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
169139,tt0174885,movie,Loving Jezebel,Loving Jezebel,0,1999,\N,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
169382,tt0175136,movie,Bunch of Five,Schpaaa,0,1998,\N,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
169388,tt0175142,movie,Scary Movie,Scary Movie,0,2000,\N,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
169405,tt0175159,movie,Shiloh 2: Shiloh Season,Shiloh 2: Shiloh Season,0,1999,\N,96,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
169648,tt0175414,movie,30 Days,30 Days,0,1999,\N,87,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
169773,tt0175550,movie,Dancemaker,Dancemaker,0,1998,\N,98,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170049,tt0175844,movie,Lenny Bruce: Swear to Tell the Truth,Lenny Bruce: Swear to Tell the Truth,0,1998,\N,100,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
170081,tt0175880,movie,Magnolia,Magnolia,0,1999,\N,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170139,tt0175940,movie,Na ge bu gou,Na ge bu gou,0,1999,\N,\N,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
170193,tt0175996,movie,La otra conquista,La otra conquista,0,1998,\N,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
170336,tt0176145,movie,Single Action,Single Action,0,1998,\N,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
170452,tt0176269,movie,Universal Soldier: The Return,Universal Soldier: The Return,0,1999,\N,83,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
170594,tt0176415,movie,The Grandfather,El abuelo,0,1998,\N,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170601,tt0176422,movie,Alice and Martin,Alice et Martin,0,1998,\N,124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
170605,tt0176426,movie,All the Rage,All the Rage,0,1999,\N,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
170943,tt0176783,movie,Gossip,Gossip,0,2000,\N,90,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
170982,tt0176825,movie,Homo Sapiens 1900,Homo Sapiens 1900,0,1998,\N,88,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171037,tt0176883,movie,Kids World,Kids World,0,2001,\N,93,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
171211,tt0177068,movie,Once in the Life,Once in the Life,0,2000,\N,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
171522,tt0177394,movie,The Wolves of Kromer,The Wolves of Kromer,0,1998,\N,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
171771,tt0177650,movie,Company Man,Company Man,0,2000,\N,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
171885,tt0177769,movie,Fever,Fever,0,1999,\N,92,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
171902,tt0177789,movie,Galaxy Quest,Galaxy Quest,0,1999,\N,102,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
171994,tt0177888,movie,King of the Jungle,King of the Jungle,0,2000,\N,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
172074,tt0177971,movie,The Perfect Storm,The Perfect Storm,0,2000,\N,130,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
172149,tt0178050,movie,Sunset Strip,Sunset Strip,0,2000,\N,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
172707,tt0178642,movie,The Invisible Circus,The Invisible Circus,0,2001,\N,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
172795,tt0178737,movie,Mansfield Park,Mansfield Park,0,1999,\N,112,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
172920,tt0178868,movie,Ringu,Ringu,0,1998,\N,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
173108,tt0179063,movie,Third World Cop,Third World Cop,0,1999,\N,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
173119,tt0179074,movie,American Pimp,American Pimp,0,1999,\N,87,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173141,tt0179098,movie,Moonlight Mile,Moonlight Mile,0,2002,\N,117,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173158,tt0179116,movie,But I'm a Cheerleader,But I'm a Cheerleader,0,1999,\N,85,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
173486,tt0179473,movie,"South of Heaven, West of Hell","South of Heaven, West of Hell",0,2000,\N,104,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
173624,tt0179626,movie,15 Minutes,15 Minutes,0,2001,\N,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
173649,tt0179653,movie,Astoria,Astoria,0,2000,\N,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174003,tt0180052,movie,The Adventures of Pluto Nash,The Adventures of Pluto Nash,0,2002,\N,95,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
174023,tt0180073,movie,Quills,Quills,0,2000,\N,124,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174043,tt0180093,movie,Requiem for a Dream,Requiem for a Dream,0,2000,\N,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174126,tt0180181,movie,Soft Fruit,Soft Fruit,0,1999,\N,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
174224,tt0180286,movie,Vietnam Long Time Coming,Vietnam Long Time Coming,0,1998,\N,130,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174239,tt0180301,movie,The Weekend,The Weekend,0,1999,\N,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174597,tt0180679,movie,Escanaba in da Moonlight,Escanaba in da Moonlight,0,2001,\N,91,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
174645,tt0180730,movie,Hallelujah! Ron Athey: A Story of Deliverance,Hallelujah! Ron Athey: A Story of Deliverance,0,1998,\N,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174649,tt0180734,movie,Hardball,Hard Ball,0,2001,\N,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
174663,tt0180748,movie,In China They Eat Dogs,I Kina spiser de hunde,0,1999,\N,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
174699,tt0180785,movie,Klinkevals,Klinkevals,0,1999,\N,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
174706,tt0180793,movie,The Last September,The Last September,0,1999,\N,103,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
174748,tt0180837,movie,Bossa Nova,Bossa Nova,0,2000,\N,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
175022,tt0181123,movie,Vanishing Wilderness,Vanishing Wilderness,0,1974,\N,93,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175048,tt0181151,movie,What Planet Are You From?,What Planet Are You From?,0,2000,\N,105,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
175176,tt0181288,movie,American Movie,American Movie,0,1999,\N,107,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
175204,tt0181316,movie,Blue Streak,Blue Streak,0,1999,\N,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
175403,tt0181530,movie,East/West,Est - Ouest,0,1999,\N,121,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
175409,tt0181536,movie,Finding Forrester,Finding Forrester,0,2000,\N,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175484,tt0181618,movie,Judy Berlin,Judy Berlin,0,1999,\N,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
175548,tt0181689,movie,Minority Report,Minority Report,0,2002,\N,145,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
175587,tt0181733,movie,On the Ropes,On the Ropes,0,1999,\N,94,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
175593,tt0181739,movie,Osmosis Jones,Osmosis Jones,0,2001,\N,95,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
175635,tt0181786,movie,Regret to Inform,Regret to Inform,0,1998,\N,72,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
175658,tt0181810,movie,Sex: The Annabel Chong Story,Sex: The Annabel Chong Story,1,1999,\N,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175674,tt0181830,movie,Solomon & Gaenor,Solomon and Gaenor,0,1999,\N,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175676,tt0181833,movie,The Source: The Story of the Beats and the Beat Generation,The Source: The Story of the Beats and the Beat Generation,0,1999,\N,88,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
175679,tt0181836,movie,The Specials,The Specials,0,2000,\N,82,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
175693,tt0181852,movie,Terminator 3: Rise of the Machines,Terminator 3: Rise of the Machines,0,2003,\N,109,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
175705,tt0181865,movie,Traffic,Traffic,0,2000,\N,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
175715,tt0181875,movie,Almost Famous,Almost Famous,0,2000,\N,122,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
175814,tt0181984,movie,Boiler Room,Boiler Room,0,2000,\N,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
175829,tt0182000,movie,The Caveman's Valentine,The Caveman's Valentine,0,2001,\N,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
176104,tt0182295,movie,Love's Labour's Lost,Love's Labour's Lost,0,2000,\N,93,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
176107,tt0182299,movie,Siegfried & Roy: The Magic Box,Siegfried & Roy: The Magic Box,0,1999,\N,50,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176305,tt0182508,movie,Urbania,Urbania,0,2000,\N,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
176565,tt0182789,movie,Bicentennial Man,Bicentennial Man,0,1999,\N,132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
176751,tt0182992,movie,The Dogwalker,The Dogwalker,0,1999,\N,105,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
177224,tt0183503,movie,Me Myself I,Me Myself I,0,1999,\N,104,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177226,tt0183505,movie,"Me, Myself & Irene","Me, Myself & Irene",0,2000,\N,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
177244,tt0183523,movie,Mission to Mars,Mission to Mars,0,2000,\N,114,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
177327,tt0183613,movie,Orfeu,Orfeu,0,1999,\N,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
177359,tt0183649,movie,Phone Booth,Phone Booth,0,2002,\N,81,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
177369,tt0183659,movie,Pollock,Pollock,0,2000,\N,122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
177489,tt0183790,movie,A Knight's Tale,A Knight's Tale,0,2001,\N,132,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
177566,tt0183869,movie,Taxi 2,Taxi 2,0,2000,\N,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
177693,tt0184007,movie,The Wetonkawa Flash,The Wetonkawa Flash,0,1999,\N,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177793,tt0184115,movie,Le petit voleur,Le petit voleur,0,1999,\N,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178166,tt0184510,movie,Get Bruce,Get Bruce,0,1999,\N,82,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178360,tt0184719,movie,Maryam,Maryam,0,2002,\N,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
178428,tt0184791,movie,O,O,0,2001,\N,95,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
178494,tt0184858,movie,Reindeer Games,Reindeer Games,0,2000,\N,104,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
